시도,시군구,지방채,기타,국비,차관,세입수수료,지방비_분류,지방비,year
경기,수원시,0,0,1080350,0,24303000,시도지원예산,359,2017
경기,성남시,0,0,0,0,23899000,시도지원예산,1540,2017
경기,의정부시,0,0,0,0,10905000,시도지원예산,3168,2017
경기,안양시,0,0,0,0,10552000,시도지원예산,0,2017
경기,부천시,0,0,599000,0,12106000,시도지원예산,0,2017
경기,광명시,0,0,791462,0,3809000,시도지원예산,132473,2017
경기,평택시,0,0,0,0,7139000,시도지원예산,0,2017
경기,동두천시,0,0,0,0,1526000,시도지원예산,0,2017
경기,안산시,0,0,360510,0,13348000,시도지원예산,51046,2017
경기,고양시,0,0,0,0,23090000,시도지원예산,0,2017
경기,과천시,0,0,0,0,1081000,시도지원예산,0,2017
경기,구리시,0,0,0,0,3851000,시도지원예산,0,2017
경기,남양주시,0,0,0,0,11264000,시도지원예산,16307,2017
경기,오산시,0,0,0,0,4032000,시도지원예산,0,2017
경기,시흥시,0,0,0,0,8597000,시도지원예산,0,2017
경기,군포시,0,0,120000,0,6724000,시도지원예산,0,2017
경기,의왕시,0,0,52500,0,3183000,시도지원예산,9300,2017
경기,하남시,0,0,0,0,3253000,시도지원예산,0,2017
경기,용인시,0,0,0,0,24073000,시도지원예산,0,2017
경기,파주시,0,0,0,0,10279000,시도지원예산,0,2017
경기,이천시,0,0,161000,0,3541000,시도지원예산,143584,2017
경기,안성시,0,0,0,0,3346000,시도지원예산,0,2017
경기,김포시,0,0,0,0,6903000,시도지원예산,0,2017
경기,화성시,0,0,0,0,12188000,시도지원예산,0,2017
경기,광주시,0,0,2000,0,6100000,시도지원예산,4102,2017
경기,양주시,0,0,0,0,4117000,시도지원예산,4513,2017
경기,포천시,0,0,42500,0,3776000,시도지원예산,21025,2017
경기,여주시,0,0,0,0,1769000,시도지원예산,0,2017
경기,연천군,0,0,0,0,868000,시도지원예산,0,2017
경기,가평군,0,0,0,0,1769000,시도지원예산,0,2017
경기,양평군,0,0,7800,0,1753000,시도지원예산,36615,2017
충북,충북,0,0,0,0,0,시도지원예산,0,2017
충북,청주시,0,0,611150,0,12394000,시도지원예산,113000,2017
충북,충주시,0,0,0,0,5017000,시도지원예산,0,2017
충북,제천시,0,0,0,0,2315000,시도지원예산,0,2017
충북,보은군,0,0,0,0,433000,시도지원예산,0,2017
충북,옥천군,0,0,0,0,684000,시도지원예산,0,2017
충북,영동군,0,0,0,0,620000,시도지원예산,0,2017
충북,증평군,0,471188,0,0,598000,시도지원예산,0,2017
충북,진천군,0,3031684,0,0,1339000,시도지원예산,0,2017
충북,괴산군,0,0,395200,0,378000,시도지원예산,162100,2017
충북,음성군,0,0,243400,0,1515000,시도지원예산,94520,2017
충북,단양군,0,0,0,0,399000,시도지원예산,0,2017
충남,충남,0,0,0,0,0,시도지원예산,0,2017
충남,천안시,0,0,31000,0,19985000,시도지원예산,10300,2017
충남,공주시,0,0,73000,0,1338000,시도지원예산,24257,2017
충남,보령시,0,0,25200,0,2280000,시도지원예산,5289000,2017
충남,아산시,0,0,0,0,5017000,시도지원예산,10150,2017
충남,서산시,0,0,990000,0,3026000,시도지원예산,194400,2017
충남,논산시,0,0,822000,0,1828000,시도지원예산,110375,2017
충남,계룡시,0,0,500,0,755000,시도지원예산,20000,2017
충남,당진시,0,0,0,0,2545000,시도지원예산,0,2017
충남,금산군,0,0,1828000,0,447000,시도지원예산,433100,2017
충남,부여군,0,0,97000,0,551000,시도지원예산,13600,2017
충남,서천군,0,0,720000,0,630000,시도지원예산,343500,2017
충남,청양군,0,0,30000,0,348000,시도지원예산,31800,2017
충남,홍성군,0,0,0,0,1676000,시도지원예산,23,2017
충남,예산군,0,0,805000,0,1304000,시도지원예산,83800,2017
충남,태안군,0,0,242000,0,1228000,시도지원예산,94200,2017
전북,전북,0,0,0,0,0,시도지원예산,0,2017
전북,전주시,0,0,131730,0,16925000,시도지원예산,32680,2017
전북,군산시,0,0,0,0,6006000,시도지원예산,0,2017
전북,익산시,0,0,0,0,5866000,시도지원예산,0,2017
전북,정읍시,0,0,497600,0,1382000,시도지원예산,163100,2017
전북,남원시,0,0,1553170,0,953000,시도지원예산,31670,2017
전북,김제시,0,0,94866,0,695000,시도지원예산,54466,2017
전북,완주군,0,0,354600,0,1077000,시도지원예산,37000,2017
전북,진안군,0,0,0,0,221000,시도지원예산,36000,2017
전북,무주군,0,0,257498,0,292000,시도지원예산,9500,2017
전북,장수군,0,0,136890,0,209000,시도지원예산,9320,2017
전북,임실군,0,0,239100,0,314000,시도지원예산,11300,2017
전북,순창군,0,0,0,0,227000,시도지원예산,226000,2017
전북,고창군,0,0,1823000,0,543000,시도지원예산,142500,2017
전북,부안군,0,0,1213460,0,774000,시도지원예산,209500,2017
전남,전남,0,0,0,0,0,시도지원예산,0,2017
전남,목포시,0,0,0,0,4528000,시도지원예산,0,2017
전남,여수시,0,0,0,0,4876000,시도지원예산,4400,2017
전남,순천시,0,0,1645000,0,4754000,시도지원예산,56779,2017
전남,나주시,0,0,0,0,1197000,시도지원예산,0,2017
전남,광양시,0,0,0,0,2732000,시도지원예산,0,2017
전남,담양군,0,0,0,0,627000,시도지원예산,0,2017
전남,곡성군,0,0,0,0,360000,시도지원예산,0,2017
전남,구례군,0,0,0,0,331000,시도지원예산,0,2017
전남,고흥군,0,0,0,0,859000,시도지원예산,0,2017
전남,보성군,0,0,0,0,355000,시도지원예산,0,2017
전남,화순군,0,0,0,0,847000,시도지원예산,1600,2017
전남,장흥군,0,0,0,0,469000,시도지원예산,0,2017
전남,강진군,0,0,193050,0,421000,시도지원예산,26850,2017
전남,해남군,0,0,160509,0,935000,시도지원예산,112457,2017
전남,영암군,0,0,0,0,716000,시도지원예산,35872,2017
전남,무안군,0,0,735990,0,1065000,시도지원예산,118652,2017
전남,함평군,0,0,33500,0,315000,시도지원예산,19620,2017
전남,영광군,0,0,20090,0,550000,시도지원예산,15767,2017
전남,장성군,0,0,106500,0,439000,시도지원예산,54321,2017
전남,완도군,0,0,2431000,0,557000,시도지원예산,0,2017
전남,진도군,0,0,0,0,237000,시도지원예산,0,2017
전남,신안군,0,0,115770,0,215000,시도지원예산,38976,2017
경북,경북,0,0,0,0,0,시도지원예산,0,2017
경북,포항시,0,0,20753000,0,12737000,시도지원예산,57200,2017
경북,경주시,0,0,5500,0,4477000,시도지원예산,10050,2017
경북,김천시,0,0,23500,0,1247000,시도지원예산,41250,2017
경북,안동시,0,0,412400,0,2231000,시도지원예산,195980,2017
경북,구미시,0,0,14500,0,8016000,시도지원예산,55150,2017
경북,영주시,0,0,38000,0,1173000,시도지원예산,41500,2017
경북,영천시,0,0,0,0,1349000,시도지원예산,0,2017
경북,상주시,0,0,77000,0,853000,시도지원예산,64500,2017
경북,문경시,0,0,20500,0,1129000,시도지원예산,25750,2017
경북,경산시,0,0,137300,0,3693000,시도지원예산,655650,2017
경북,의성군,0,0,60000,0,349000,시도지원예산,56000,2017
경북,청송군,0,0,39100,0,133000,시도지원예산,40350,2017
경북,영양군,0,0,0,0,141000,시도지원예산,0,2017
경북,영덕군,0,0,6000,0,600000,시도지원예산,21000,2017
경북,청도군,0,0,0,0,432000,시도지원예산,0,2017
경북,고령군,0,0,63800,0,422000,시도지원예산,24300,2017
경북,성주군,0,0,625500,0,455000,시도지원예산,313700,2017
경북,칠곡군,0,0,0,0,1839000,시도지원예산,17500,2017
경북,예천군,0,0,50000,0,492000,시도지원예산,54000,2017
경북,봉화군,0,0,0,0,399000,시도지원예산,0,2017
경북,울진군,0,0,20000,0,709000,시도지원예산,19500,2017
경북,울릉군,0,0,0,0,83000,시도지원예산,60000,2017
경남,경남,0,0,0,0,0,시도지원예산,0,2017
경남,창원시,0,0,1072000,0,29277000,시도지원예산,716000,2017
경남,진주시,0,0,36000,0,8071000,시도지원예산,24278,2017
경남,통영시,0,0,100172,0,3399000,시도지원예산,144,2017
경남,사천시,0,0,848840,0,2381000,시도지원예산,417985,2017
경남,김해시,0,0,0,0,10356000,시도지원예산,0,2017
경남,밀양시,0,0,0,0,1902000,시도지원예산,7702,2017
경남,거제시,0,0,3500,0,8614000,시도지원예산,11500,2017
경남,양산시,0,0,736150,0,8755000,시도지원예산,294644,2017
경남,의령군,0,0,11857,0,417000,시도지원예산,8169,2017
경남,함안군,0,0,88500,0,1137000,시도지원예산,18000,2017
경남,창녕군,0,0,0,0,868000,시도지원예산,0,2017
경남,고성군,0,0,0,0,790000,시도지원예산,0,2017
경남,남해군,0,0,191987,0,557000,시도지원예산,4467,2017
경남,하동군,0,0,157631,0,632000,시도지원예산,2625,2017
경남,산청군,0,0,397453,0,719000,시도지원예산,4000,2017
경남,함양군,0,0,724697,0,576000,시도지원예산,12569,2017
경남,거창군,0,0,2260500,0,1156000,시도지원예산,13000,2017
경남,합천군,0,0,0,0,638000,시도지원예산,0,2017
제주,제주,0,0,21495155,0,28984000,시도지원예산,0,2017
제주,제주시,0,0,780000,0,20089000,시도지원예산,0,2017
제주,서귀포시,0,0,1128000,0,8895000,시도지원예산,0,2017
강원,강원,0,0,0,0,0,시도지원예산,0,2017
강원,춘천시,0,0,0,0,3744000,시도지원예산,0,2017
강원,원주시,0,0,0,0,11869000,시도지원예산,0,2017
강원,강릉시,0,0,0,0,3303000,시도지원예산,1134987,2017
강원,동해시,0,0,272705,0,3095000,시도지원예산,22792,2017
강원,태백시,0,0,54191,0,801000,시도지원예산,12180,2017
강원,속초시,0,0,0,0,2106000,시도지원예산,0,2017
강원,삼척시,0,0,170565,0,1255000,시도지원예산,28920,2017
강원,홍천군,0,0,0,0,1354000,시도지원예산,2245300,2017
강원,횡성군,0,0,377300,0,667000,시도지원예산,43309,2017
강원,영월군,0,0,0,0,526000,시도지원예산,0,2017
강원,평창군,0,0,535720,0,796000,시도지원예산,107880,2017
강원,정선군,0,0,0,0,519000,시도지원예산,0,2017
강원,철원군,0,0,0,0,715000,시도지원예산,243861,2017
강원,화천군,0,0,0,0,344000,시도지원예산,0,2017
강원,양구군,0,0,1000000,0,437000,시도지원예산,1134000,2017
강원,인제군,0,0,0,0,566000,시도지원예산,0,2017
강원,고성군,0,0,2576175,0,652000,시도지원예산,1976300,2017
강원,양양군,0,0,56474,0,1031000,시도지원예산,459510,2017
서울,서울,0,0,718500,0,0,자체예산,0,2018
서울,종로구,0,0,0,0,10147000,자체예산,37048337,2018
서울,중구,0,0,0,0,15675000,자체예산,24384289,2018
서울,용산구,0,0,23000,0,7482000,자체예산,34066369,2018
서울,성동구,0,0,0,0,9034000,자체예산,29787818,2018
서울,광진구,0,0,0,0,8112000,자체예산,28689977,2018
서울,동대문구,0,0,0,0,9656000,자체예산,38944305,2018
서울,중랑구,0,0,0,0,9682000,자체예산,27469632,2018
서울,성북구,0,0,0,0,10546000,자체예산,39558963,2018
서울,강북구,0,0,0,0,8500000,자체예산,31108142,2018
서울,도봉구,0,0,0,0,6572000,자체예산,26275739,2018
서울,노원구,0,0,0,0,10615000,자체예산,33817415,2018
서울,은평구,0,0,0,0,8677000,자체예산,21081499,2018
서울,서대문구,0,0,0,0,7475000,자체예산,17138422,2018
서울,마포구,0,0,0,0,10800000,자체예산,36781962,2018
서울,양천구,0,0,0,0,11121000,자체예산,20679773,2018
서울,강서구,0,0,0,0,10699000,자체예산,44377001,2018
서울,구로구,0,0,0,0,9401000,자체예산,13073163,2018
서울,금천구,0,0,0,0,5462000,자체예산,26832864,2018
서울,영등포구,0,0,0,0,10500000,자체예산,39248700,2018
서울,동작구,0,0,0,0,9662000,자체예산,34341610,2018
서울,관악구,0,0,0,0,10979000,자체예산,42847321,2018
서울,서초구,0,0,0,0,16801000,자체예산,48026072,2018
서울,강남구,0,0,0,0,21197400,자체예산,65402438,2018
서울,송파구,0,0,0,0,16890000,자체예산,44414005,2018
서울,강동구,0,0,0,0,1298000,자체예산,30442624,2018
부산,부산,8300000,0,2511800,0,17684562,자체예산,0,2018
부산,중구,0,0,0,0,1647000,자체예산,10718310,2018
부산,서구,0,0,0,0,2402000,자체예산,13242817,2018
부산,동구,0,0,0,0,2168000,자체예산,9467777,2018
부산,영도구,0,0,0,0,2303000,자체예산,12563357,2018
부산,부산진구,0,0,0,0,7330000,자체예산,26040101,2018
부산,동래구,0,0,0,0,4706000,자체예산,15127830,2018
부산,남구,0,0,0,0,4828000,자체예산,20865232,2018
부산,북구,0,0,0,0,5733000,자체예산,16068644,2018
부산,해운대구,0,0,0,0,7714000,자체예산,26400919,2018
부산,사하구,0,0,0,0,6464000,자체예산,14386909,2018
부산,금정구,0,0,0,0,4774000,자체예산,16675658,2018
부산,강서구,0,0,0,0,1515000,자체예산,11081576,2018
부산,연제구,0,0,0,0,3676000,자체예산,13869804,2018
부산,수영구,0,0,0,0,3298000,자체예산,14935239,2018
부산,사상구,0,0,0,0,4457000,자체예산,16278283,2018
부산,기장군,0,0,0,0,2600000,자체예산,6999766,2018
대구,대구,0,0,31000,0,14954056,자체예산,0,2018
대구,중구,0,0,0,0,2536000,자체예산,15131613,2018
대구,동구,0,0,0,0,6382000,자체예산,32071738,2018
대구,서구,0,0,27000,0,3620000,자체예산,16610447,2018
대구,남구,0,0,0,0,3232000,자체예산,18241331,2018
대구,북구,0,0,100,0,8537000,자체예산,28519854,2018
대구,수성구,0,0,321100,0,7859000,자체예산,35185554,2018
대구,달서구,0,0,56900,0,13140000,자체예산,37891602,2018
대구,달성군,0,0,2700,0,3068000,자체예산,21279687,2018
대구,군위군,0,0,30000,0,174000,자체예산,3271291,2018
인천,인천,0,0,1192543,0,27364671,자체예산,0,2018
인천,중구,0,0,0,0,3262000,자체예산,14429484,2018
인천,동구,0,0,240000,0,1170000,자체예산,6910125,2018
인천,미추홀구,0,0,240000,0,7919000,자체예산,29207477,2018
인천,연수구,0,0,240000,0,6618000,자체예산,27926709,2018
인천,남동구,0,0,113000,0,11140000,자체예산,54609509,2018
인천,부평구,0,0,0,0,11868000,자체예산,34909837,2018
인천,계양구,0,0,0,0,6460000,자체예산,23652502,2018
인천,서구,0,0,0,0,10781000,자체예산,27450421,2018
인천,강화군,0,0,190400,0,1016000,자체예산,6834143,2018
인천,옹진군,0,0,369000,0,795000,자체예산,6515037,2018
광주,광주,0,0,0,0,10794290,자체예산,0,2018
광주,동구,0,0,0,0,2522000,자체예산,8498000,2018
광주,서구,0,0,0,0,7395000,자체예산,15226721,2018
광주,남구,0,0,542542,0,3889000,자체예산,10386143,2018
광주,북구,0,0,120000,0,4198000,자체예산,16401717,2018
광주,광산구,0,0,138942,0,2343000,자체예산,28967806,2018
대전,대전,0,0,0,0,20368330,자체예산,0,2018
대전,동구,0,0,0,0,5347000,자체예산,17755456,2018
대전,중구,0,0,0,0,5469000,자체예산,15664061,2018
대전,서구,0,0,0,0,12874000,자체예산,23089678,2018
대전,유성구,0,0,0,0,8474000,자체예산,30380208,2018
대전,대덕구,0,0,43900,0,4383000,자체예산,17551952,2018
울산,울산,0,0,0,0,6049752,자체예산,0,2018
울산,중구,0,0,0,0,4539000,자체예산,9099065,2018
울산,남구,0,0,651787,0,8403000,자체예산,24105215,2018
울산,동구,0,0,0,0,3311000,자체예산,11109260,2018
울산,북구,0,0,122500,0,3832000,자체예산,9585586,2018
울산,울주군,0,0,247270,0,4324000,자체예산,16174252,2018
세종,세종특별자치시,0,0,0,0,4932670,자체예산,0,2018
경기,경기,0,0,0,0,0,자체예산,0,2018
경기,수원시,0,0,1302250,0,15950000,자체예산,121339717,2018
경기,성남시,0,0,0,0,20055000,자체예산,67015635,2018
경기,의정부시,0,0,0,0,9868000,자체예산,64968142,2018
경기,안양시,0,0,0,0,10437000,자체예산,46513252,2018
경기,부천시,0,0,2740000,0,4345000,자체예산,102069431,2018
경기,광명시,0,0,791462,0,4917000,자체예산,42437564,2018
경기,평택시,0,0,0,0,8208000,자체예산,44942566,2018
경기,동두천시,0,0,0,0,1522000,자체예산,11025997,2018
경기,안산시,0,0,240420,0,14570000,자체예산,53021683,2018
경기,고양시,0,0,0,0,25698000,자체예산,83575422,2018
경기,과천시,0,0,0,0,1834000,자체예산,10395059,2018
경기,구리시,0,0,0,0,4260000,자체예산,19371863,2018
경기,남양주시,0,0,0,0,15052000,자체예산,54986304,2018
경기,오산시,0,0,0,0,4464000,자체예산,22787926,2018
경기,시흥시,0,0,0,0,13852000,자체예산,30286606,2018
경기,군포시,0,0,0,0,6884000,자체예산,26520893,2018
경기,의왕시,0,0,240000,0,3822000,자체예산,16475923,2018
경기,하남시,0,0,120000,0,4487000,자체예산,23400536,2018
경기,용인시,0,0,0,0,24103000,자체예산,100895020,2018
경기,파주시,0,0,0,0,12562000,자체예산,47508883,2018
경기,이천시,0,0,31320,0,4752000,자체예산,41935451,2018
경기,안성시,0,0,0,0,3791000,자체예산,0,2018
경기,김포시,0,0,0,0,8411000,자체예산,38043131,2018
경기,화성시,0,0,0,0,12478000,자체예산,20245180,2018
경기,광주시,0,0,170670,0,7356000,자체예산,31883805,2018
경기,양주시,0,0,0,0,5043000,자체예산,43924113,2018
경기,포천시,0,0,47560,0,3675000,자체예산,19255643,2018
경기,여주시,0,0,0,0,1776000,자체예산,10867087,2018
경기,연천군,0,0,0,0,1059000,자체예산,4062143,2018
경기,가평군,0,0,0,0,1650000,자체예산,12424790,2018
경기,양평군,0,0,82145,0,2398000,자체예산,9979120,2018
충북,충북,0,0,0,0,0,자체예산,0,2018
충북,청주시,0,0,902000,0,14517000,자체예산,70290587,2018
충북,충주시,0,0,0,0,4652000,자체예산,19474402,2018
충북,제천시,0,0,0,0,2525000,자체예산,2788000,2018
충북,보은군,0,0,0,0,399000,자체예산,5629980,2018
충북,옥천군,0,0,0,0,743000,자체예산,5588456,2018
충북,영동군,0,0,0,0,641000,자체예산,5633509,2018
충북,증평군,0,0,0,0,651000,자체예산,7778098,2018
충북,진천군,0,3135969,0,0,1577000,자체예산,6490549,2018
충북,괴산군,0,0,395200,0,391000,자체예산,1369851,2018
충북,음성군,0,0,393600,0,1537000,자체예산,10677156,2018
충북,단양군,0,0,0,0,462000,자체예산,1518381,2018
충남,충남,0,0,0,0,0,자체예산,0,2018
충남,천안시,0,0,26500,0,20949000,자체예산,62173310,2018
충남,공주시,0,0,307500,0,1672000,자체예산,8691869,2018
충남,보령시,0,0,0,0,2035000,자체예산,11254625,2018
충남,아산시,3000000,0,1816500,0,5397000,자체예산,30471768,2018
충남,서산시,0,0,0,0,3727000,자체예산,28716,2018
충남,논산시,0,0,0,0,2122000,자체예산,12482497,2018
충남,계룡시,0,0,500,0,888000,자체예산,7556282,2018
