구분_시도,구분_시군구,종류,하위종류,발생량,매립,소각,재활용
경남,거제시,종량제에 의한 혼합배출,가연성_나무류,17.6,0.0,17.6,0.0
경남,거제시,종량제에 의한 혼합배출,가연성_음식물채소류,13.8,0.0,13.8,0.0
경남,거제시,종량제에 의한 혼합배출,가연성_종이류,17.8,0.0,17.8,0.0
경남,거제시,종량제에 의한 혼합배출,가연성_플라스틱류,19.0,0.0,19.0,0.0
경남,거제시,종량제에 의한 혼합배출,불연성_금속류,17.8,3.8,14.0,0.0
경남,거제시,종량제에 의한 혼합배출,불연성_기타,8.1,8.1,0.0,0.0
경남,거제시,종량제에 의한 혼합배출,불연성_유리류,11.4,4.0,7.4,0.0
경남,거제시,종량제에 의한 혼합배출,불연성_토사류,3.1,3.1,0.0,0.0
경남,거창군,음식물류 배출(분리배출 지역일 경우),EMPTY,10.4,0.0,0.0,10.4
경남,거창군,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
경남,거창군,재활용가능자원 분리배출,고철류,8.1,0.0,0.0,8.1
경남,거창군,재활용가능자원 분리배출,금속캔,0.3,0.0,0.0,0.3
경남,거창군,재활용가능자원 분리배출,기타,0.1,0.0,0.0,0.1
경남,거창군,재활용가능자원 분리배출,기타(배출불명 등),0.3,0.2,0.1,0.0
경남,거창군,재활용가능자원 분리배출,발포수지류,0.0,0.0,0.0,0.0
경남,거창군,재활용가능자원 분리배출,비닐류(합성수지류),0.0,0.0,0.0,0.0
경남,거창군,재활용가능자원 분리배출,영농폐기물,3.7,0.0,0.0,3.7
경남,거창군,재활용가능자원 분리배출,유리병류,0.7,0.0,0.0,0.7
경남,거창군,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
경남,거창군,재활용가능자원 분리배출,의류,0.5,0.0,0.0,0.5
경남,거창군,재활용가능자원 분리배출,재활용잔재물,1.7,0.0,0.0,1.7
경남,거창군,재활용가능자원 분리배출,전자제품,0.6,0.0,0.0,0.6
경남,거창군,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
경남,거창군,재활용가능자원 분리배출,종이류,10.1,0.0,0.0,10.1
경남,거창군,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
경남,거창군,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
경남,거창군,재활용가능자원 분리배출,플라스틱류,0.4,0.0,0.0,0.4
경남,거창군,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
경남,거창군,종량제에 의한 혼합배출,가연성_고무피혁류,1.6,0.2,1.4,0.0
경남,거창군,종량제에 의한 혼합배출,가연성_기타,11.2,3.0,8.2,0.0
경남,거창군,종량제에 의한 혼합배출,가연성_나무류,1.5,0.2,1.3,0.0
경남,거창군,종량제에 의한 혼합배출,가연성_음식물채소류,4.2,0.3,3.9,0.0
경남,거창군,종량제에 의한 혼합배출,가연성_종이류,5.8,0.2,5.6,0.0
경남,거창군,종량제에 의한 혼합배출,가연성_플라스틱류,4.5,0.2,4.3,0.0
경남,거창군,종량제에 의한 혼합배출,불연성_금속류,0.6,0.6,0.0,0.0
경남,거창군,종량제에 의한 혼합배출,불연성_기타,2.2,2.1,0.1,0.0
경남,거창군,종량제에 의한 혼합배출,불연성_유리류,1.2,1.1,0.1,0.0
경남,거창군,종량제에 의한 혼합배출,불연성_토사류,0.6,0.5,0.1,0.0
경남,고성군,음식물류 배출(분리배출 지역일 경우),EMPTY,5.3,0.0,0.0,5.3
경남,고성군,재활용가능자원 분리배출,가구류,0.3,0.0,0.0,0.3
경남,고성군,재활용가능자원 분리배출,고철류,3.6,0.0,0.0,3.6
경남,고성군,재활용가능자원 분리배출,금속캔,1.2,0.0,0.0,1.2
경남,고성군,재활용가능자원 분리배출,기타,0.7,0.0,0.0,0.7
경남,고성군,재활용가능자원 분리배출,기타(배출불명 등),1.9,1.9,0.0,0.0
경남,고성군,재활용가능자원 분리배출,발포수지류,1.5,0.0,0.0,1.5
경남,고성군,재활용가능자원 분리배출,비닐류(합성수지류),1.0,0.0,0.0,1.0
경남,고성군,재활용가능자원 분리배출,영농폐기물,1.2,0.0,0.0,1.2
경남,고성군,재활용가능자원 분리배출,유리병류,3.4,0.0,0.0,3.4
경남,고성군,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
경남,고성군,재활용가능자원 분리배출,의류,0.7,0.0,0.0,0.7
경남,고성군,재활용가능자원 분리배출,재활용잔재물,0.0,0.0,0.0,0.0
경남,고성군,재활용가능자원 분리배출,전자제품,0.9,0.0,0.0,0.9
경남,고성군,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
경남,고성군,재활용가능자원 분리배출,종이류,2.9,0.0,0.0,2.9
경남,고성군,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
경남,고성군,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
경남,고성군,재활용가능자원 분리배출,플라스틱류,2.3,0.0,0.0,2.3
경남,고성군,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
경남,고성군,종량제에 의한 혼합배출,가연성_고무피혁류,2.6,1.3,1.3,0.0
경남,고성군,종량제에 의한 혼합배출,가연성_기타,3.4,1.0,2.4,0.0
경남,고성군,종량제에 의한 혼합배출,가연성_나무류,3.1,1.6,1.5,0.0
경남,고성군,종량제에 의한 혼합배출,가연성_음식물채소류,0.4,0.3,0.1,0.0
경남,고성군,종량제에 의한 혼합배출,가연성_종이류,5.2,0.0,5.2,0.0
경남,고성군,종량제에 의한 혼합배출,가연성_플라스틱류,4.3,0.8,3.5,0.0
경남,고성군,종량제에 의한 혼합배출,불연성_금속류,0.6,0.6,0.0,0.0
경남,고성군,종량제에 의한 혼합배출,불연성_기타,1.5,1.5,0.0,0.0
경남,고성군,종량제에 의한 혼합배출,불연성_유리류,1.5,1.5,0.0,0.0
경남,고성군,종량제에 의한 혼합배출,불연성_토사류,0.5,0.5,0.0,0.0
경남,김해시,음식물류 배출(분리배출 지역일 경우),EMPTY,128.1,0.0,0.0,128.1
경남,김해시,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
경남,김해시,재활용가능자원 분리배출,고철류,8.9,0.0,0.0,8.9
경남,김해시,재활용가능자원 분리배출,금속캔,4.8,0.0,0.0,4.8
경남,김해시,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
경남,김해시,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
경남,김해시,재활용가능자원 분리배출,발포수지류,2.2,0.0,0.0,2.2
경남,김해시,재활용가능자원 분리배출,비닐류(합성수지류),9.5,0.0,0.0,9.5
경남,김해시,재활용가능자원 분리배출,영농폐기물,0.0,0.0,0.0,0.0
경남,김해시,재활용가능자원 분리배출,유리병류,19.7,0.0,0.0,19.7
경남,김해시,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
경남,김해시,재활용가능자원 분리배출,의류,5.1,0.0,0.0,5.1
경남,김해시,재활용가능자원 분리배출,재활용잔재물,6.8,0.0,0.0,6.8
경남,김해시,재활용가능자원 분리배출,전자제품,6.9,0.0,0.0,6.9
경남,김해시,재활용가능자원 분리배출,전지류,0.1,0.0,0.0,0.1
경남,김해시,재활용가능자원 분리배출,종이류,62.8,0.0,0.0,62.8
경남,김해시,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
경남,김해시,재활용가능자원 분리배출,폐식용유,0.4,0.0,0.0,0.4
경남,김해시,재활용가능자원 분리배출,플라스틱류,34.3,0.0,0.0,34.3
경남,김해시,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
경남,김해시,종량제에 의한 혼합배출,가연성_고무피혁류,22.4,0.0,22.4,0.0
경남,김해시,종량제에 의한 혼합배출,가연성_기타,10.9,0.0,10.9,0.0
경남,김해시,종량제에 의한 혼합배출,가연성_나무류,1.3,0.0,1.3,0.0
경남,김해시,종량제에 의한 혼합배출,가연성_음식물채소류,32.8,0.0,32.8,0.0
경남,김해시,종량제에 의한 혼합배출,가연성_종이류,58.0,0.0,58.0,0.0
경남,김해시,종량제에 의한 혼합배출,가연성_플라스틱류,38.2,0.0,38.2,0.0
경남,김해시,종량제에 의한 혼합배출,불연성_금속류,0.0,0.0,0.0,0.0
경남,김해시,종량제에 의한 혼합배출,불연성_기타,3.6,3.6,0.0,0.0
경남,김해시,종량제에 의한 혼합배출,불연성_유리류,0.7,0.7,0.0,0.0
경남,김해시,종량제에 의한 혼합배출,불연성_토사류,6.2,6.2,0.0,0.0
경남,남해군,음식물류 배출(분리배출 지역일 경우),EMPTY,9.3,0.0,0.0,9.3
경남,남해군,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
경남,남해군,재활용가능자원 분리배출,고철류,0.2,0.0,0.0,0.2
경남,남해군,재활용가능자원 분리배출,금속캔,0.1,0.0,0.0,0.1
경남,남해군,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
경남,남해군,재활용가능자원 분리배출,기타(배출불명 등),0.8,0.8,0.0,0.0
경남,남해군,재활용가능자원 분리배출,발포수지류,0.0,0.0,0.0,0.0
경남,남해군,재활용가능자원 분리배출,비닐류(합성수지류),0.0,0.0,0.0,0.0
경남,남해군,재활용가능자원 분리배출,영농폐기물,2.0,0.0,0.0,2.0
경남,남해군,재활용가능자원 분리배출,유리병류,0.3,0.0,0.0,0.3
경남,남해군,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
경남,남해군,재활용가능자원 분리배출,의류,0.3,0.0,0.0,0.3
경남,남해군,재활용가능자원 분리배출,재활용잔재물,0.3,0.0,0.0,0.3
경남,남해군,재활용가능자원 분리배출,전자제품,0.0,0.0,0.0,0.0
경남,남해군,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
경남,남해군,재활용가능자원 분리배출,종이류,1.7,0.0,0.0,1.7
경남,남해군,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
경남,남해군,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
경남,남해군,재활용가능자원 분리배출,플라스틱류,0.4,0.0,0.0,0.4
경남,남해군,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
경남,남해군,종량제에 의한 혼합배출,가연성_고무피혁류,2.2,1.8,0.0,0.4
경남,남해군,종량제에 의한 혼합배출,가연성_기타,5.3,2.4,0.0,2.9
경남,남해군,종량제에 의한 혼합배출,가연성_나무류,1.1,0.3,0.0,0.8
경남,남해군,종량제에 의한 혼합배출,가연성_음식물채소류,0.9,0.2,0.0,0.7
경남,남해군,종량제에 의한 혼합배출,가연성_종이류,3.9,0.6,0.0,3.3
경남,남해군,종량제에 의한 혼합배출,가연성_플라스틱류,4.9,2.1,0.0,2.8
경남,남해군,종량제에 의한 혼합배출,불연성_금속류,0.3,0.3,0.0,0.0
경남,남해군,종량제에 의한 혼합배출,불연성_기타,0.6,0.6,0.0,0.0
경남,남해군,종량제에 의한 혼합배출,불연성_유리류,0.6,0.6,0.0,0.0
경남,남해군,종량제에 의한 혼합배출,불연성_토사류,0.1,0.1,0.0,0.0
경남,밀양시,음식물류 배출(분리배출 지역일 경우),EMPTY,21.0,0.0,0.7,20.3
경남,밀양시,재활용가능자원 분리배출,가구류,2.2,0.0,0.0,2.2
경남,밀양시,재활용가능자원 분리배출,고철류,5.0,0.0,0.0,5.0
경남,밀양시,재활용가능자원 분리배출,금속캔,1.7,0.0,0.0,1.7
경남,밀양시,재활용가능자원 분리배출,기타,0.2,0.0,0.0,0.2
경남,밀양시,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
경남,밀양시,재활용가능자원 분리배출,발포수지류,0.0,0.0,0.0,0.0
경남,밀양시,재활용가능자원 분리배출,비닐류(합성수지류),0.7,0.0,0.0,0.7
경남,밀양시,재활용가능자원 분리배출,영농폐기물,3.0,0.0,0.0,3.0
경남,밀양시,재활용가능자원 분리배출,유리병류,5.3,0.0,0.0,5.3
경남,밀양시,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
경남,밀양시,재활용가능자원 분리배출,의류,0.3,0.0,0.0,0.3
경남,밀양시,재활용가능자원 분리배출,재활용잔재물,0.0,0.0,0.0,0.0
경남,밀양시,재활용가능자원 분리배출,전자제품,0.8,0.0,0.0,0.8
경남,밀양시,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
경남,밀양시,재활용가능자원 분리배출,종이류,2.0,0.0,0.0,2.0
경남,밀양시,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
경남,밀양시,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
경남,밀양시,재활용가능자원 분리배출,플라스틱류,1.7,0.0,0.0,1.7
경남,밀양시,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
경남,밀양시,종량제에 의한 혼합배출,가연성_고무피혁류,3.0,0.0,3.0,0.0
경남,밀양시,종량제에 의한 혼합배출,가연성_기타,10.9,0.0,10.9,0.0
경남,밀양시,종량제에 의한 혼합배출,가연성_나무류,3.7,0.0,3.7,0.0
경남,밀양시,종량제에 의한 혼합배출,가연성_음식물채소류,0.0,0.0,0.0,0.0
경남,밀양시,종량제에 의한 혼합배출,가연성_종이류,10.3,0.0,10.3,0.0
경남,밀양시,종량제에 의한 혼합배출,가연성_플라스틱류,8.5,0.0,8.5,0.0
경남,밀양시,종량제에 의한 혼합배출,불연성_금속류,0.6,0.6,0.0,0.0
경남,밀양시,종량제에 의한 혼합배출,불연성_기타,8.4,8.4,0.0,0.0
경남,밀양시,종량제에 의한 혼합배출,불연성_유리류,0.7,0.7,0.0,0.0
경남,밀양시,종량제에 의한 혼합배출,불연성_토사류,3.1,3.1,0.0,0.0
경남,사천시,음식물류 배출(분리배출 지역일 경우),EMPTY,31.6,0.0,0.0,31.6
경남,사천시,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
경남,사천시,재활용가능자원 분리배출,고철류,16.4,0.0,0.0,16.4
경남,사천시,재활용가능자원 분리배출,금속캔,0.2,0.0,0.0,0.2
경남,사천시,재활용가능자원 분리배출,기타,0.1,0.0,0.0,0.1
경남,사천시,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
경남,사천시,재활용가능자원 분리배출,발포수지류,0.1,0.0,0.0,0.1
경남,사천시,재활용가능자원 분리배출,비닐류(합성수지류),0.2,0.0,0.0,0.2
경남,사천시,재활용가능자원 분리배출,영농폐기물,2.8,0.0,0.0,2.8
경남,사천시,재활용가능자원 분리배출,유리병류,0.6,0.0,0.0,0.6
경남,사천시,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
경남,사천시,재활용가능자원 분리배출,의류,0.7,0.0,0.0,0.7
경남,사천시,재활용가능자원 분리배출,재활용잔재물,3.1,0.0,0.0,3.1
경남,사천시,재활용가능자원 분리배출,전자제품,0.6,0.0,0.0,0.6
경남,사천시,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
경남,사천시,재활용가능자원 분리배출,종이류,6.0,0.0,0.0,6.0
경남,사천시,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
경남,사천시,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
경남,사천시,재활용가능자원 분리배출,플라스틱류,0.6,0.0,0.0,0.6
경남,사천시,재활용가능자원 분리배출,형광등,0.1,0.0,0.0,0.1
경남,사천시,종량제에 의한 혼합배출,가연성_고무피혁류,14.5,4.5,10.0,0.0
경남,사천시,종량제에 의한 혼합배출,가연성_기타,1.0,1.0,0.0,0.0
경남,사천시,종량제에 의한 혼합배출,가연성_나무류,6.8,2.1,4.7,0.0
경남,사천시,종량제에 의한 혼합배출,가연성_음식물채소류,17.4,0.0,17.4,0.0
경남,사천시,종량제에 의한 혼합배출,가연성_종이류,7.3,1.1,6.2,0.0
경남,사천시,종량제에 의한 혼합배출,가연성_플라스틱류,8.7,7.3,1.4,0.0
경남,사천시,종량제에 의한 혼합배출,불연성_금속류,1.1,1.1,0.0,0.0
경남,사천시,종량제에 의한 혼합배출,불연성_기타,1.6,1.6,0.0,0.0
경남,사천시,종량제에 의한 혼합배출,불연성_유리류,0.9,0.9,0.0,0.0
경남,사천시,종량제에 의한 혼합배출,불연성_토사류,14.0,14.0,0.0,0.0
경남,산청군,음식물류 배출(분리배출 지역일 경우),EMPTY,4.0,2.5,0.0,1.5
경남,산청군,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
경남,산청군,재활용가능자원 분리배출,고철류,4.4,0.0,0.0,4.4
경남,산청군,재활용가능자원 분리배출,금속캔,0.2,0.0,0.0,0.2
경남,산청군,재활용가능자원 분리배출,기타,0.3,0.0,0.0,0.3
경남,산청군,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
경남,산청군,재활용가능자원 분리배출,발포수지류,0.1,0.0,0.0,0.1
경남,산청군,재활용가능자원 분리배출,비닐류(합성수지류),0.1,0.0,0.0,0.1
경남,산청군,재활용가능자원 분리배출,영농폐기물,1.0,0.0,0.0,1.0
경남,산청군,재활용가능자원 분리배출,유리병류,0.3,0.0,0.0,0.3
경남,산청군,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
경남,산청군,재활용가능자원 분리배출,의류,0.1,0.0,0.0,0.1
경남,산청군,재활용가능자원 분리배출,재활용잔재물,0.1,0.0,0.0,0.1
경남,산청군,재활용가능자원 분리배출,전자제품,0.1,0.0,0.0,0.1
경남,산청군,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
경남,산청군,재활용가능자원 분리배출,종이류,2.2,0.0,0.0,2.2
경남,산청군,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
경남,산청군,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
경남,산청군,재활용가능자원 분리배출,플라스틱류,0.9,0.0,0.0,0.9
경남,산청군,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
경남,산청군,종량제에 의한 혼합배출,가연성_고무피혁류,0.6,0.6,0.0,0.0
경남,산청군,종량제에 의한 혼합배출,가연성_기타,2.9,1.0,1.9,0.0
경남,산청군,종량제에 의한 혼합배출,가연성_나무류,1.0,0.3,0.7,0.0
경남,산청군,종량제에 의한 혼합배출,가연성_음식물채소류,1.8,1.7,0.1,0.0
경남,산청군,종량제에 의한 혼합배출,가연성_종이류,7.1,5.8,1.3,0.0
